id,student_id,reward_type_id,month_number,month,year,issued_at,performance_percentage
2947,421,9,7,April,2025,4/30/2025,77%
2948,422,6,1,September,2025,9/30/2024,79%
2949,422,3,2,October,2025,10/30/2024,89%
2950,422,4,3,November,2025,11/30/2024,79%
2951,422,4,4,January,2025,1/30/2025,77%
2952,422,6,5,February,2025,2/28/2025,82%
2953,422,8,6,March,2025,3/30/2025,76%
2954,422,5,7,April,2025,4/30/2025,75%
2955,423,7,1,September,2025,9/30/2024,94%
2956,423,5,2,October,2025,10/30/2024,75%
2957,423,3,3,November,2025,11/30/2024,75%
2958,423,5,4,January,2025,1/30/2025,85%
2959,423,7,5,February,2025,2/28/2025,89%
2960,423,2,6,March,2025,3/30/2025,76%
2961,423,7,7,April,2025,4/30/2025,75%
2962,424,5,1,September,2025,9/30/2024,90%
2963,424,5,2,October,2025,10/30/2024,91%
2964,424,6,3,November,2025,11/30/2024,90%
2965,424,6,4,January,2025,1/30/2025,88%
2966,424,5,5,February,2025,2/28/2025,85%
2967,424,8,6,March,2025,3/30/2025,75%
2968,424,7,7,April,2025,4/30/2025,92%
2969,425,3,1,September,2025,9/30/2024,78%
2970,425,3,2,October,2025,10/30/2024,85%
2971,425,4,3,November,2025,11/30/2024,87%
2972,425,1,4,January,2025,1/30/2025,77%
2973,425,4,5,February,2025,2/28/2025,88%
2974,425,4,6,March,2025,3/30/2025,76%
2975,425,6,7,April,2025,4/30/2025,93%
2976,426,2,1,September,2025,9/30/2024,89%
2977,426,4,2,October,2025,10/30/2024,81%
2978,426,2,3,November,2025,11/30/2024,94%
2979,426,3,4,January,2025,1/30/2025,91%
2980,426,5,5,February,2025,2/28/2025,75%
2981,426,5,6,March,2025,3/30/2025,83%
2982,426,7,7,April,2025,4/30/2025,79%
2983,427,8,1,September,2025,9/30/2024,78%
2984,427,3,2,October,2025,10/30/2024,94%
2985,427,5,3,November,2025,11/30/2024,80%
2986,427,6,4,January,2025,1/30/2025,87%
2987,427,6,5,February,2025,2/28/2025,84%
2988,427,4,6,March,2025,3/30/2025,85%
2989,427,3,7,April,2025,4/30/2025,79%
2990,428,6,1,September,2025,9/30/2024,76%
2991,428,9,2,October,2025,10/30/2024,92%
2992,428,8,3,November,2025,11/30/2024,88%
2993,428,1,4,January,2025,1/30/2025,82%
2994,428,4,5,February,2025,2/28/2025,94%
2995,428,3,6,March,2025,3/30/2025,86%
2996,428,2,7,April,2025,4/30/2025,86%
2997,429,6,1,September,2025,9/30/2024,83%
2998,429,3,2,October,2025,10/30/2024,94%
2999,429,8,3,November,2025,11/30/2024,92%
3000,429,4,4,January,2025,1/30/2025,82%
3001,429,2,5,February,2025,2/28/2025,81%
3002,429,7,6,March,2025,3/30/2025,80%
3003,429,5,7,April,2025,4/30/2025,92%
3004,430,8,1,September,2025,9/30/2024,89%
3005,430,8,2,October,2025,10/30/2024,86%
3006,430,9,3,November,2025,11/30/2024,93%
3007,430,7,4,January,2025,1/30/2025,80%
3008,430,3,5,February,2025,2/28/2025,76%
3009,430,1,6,March,2025,3/30/2025,80%
3010,430,3,7,April,2025,4/30/2025,85%
3011,431,3,1,September,2025,9/30/2024,78%
3012,431,6,2,October,2025,10/30/2024,82%
3013,431,4,3,November,2025,11/30/2024,89%
3014,431,4,4,January,2025,1/30/2025,93%
3015,431,2,5,February,2025,2/28/2025,84%
3016,431,3,6,March,2025,3/30/2025,81%
3017,431,5,7,April,2025,4/30/2025,78%
3018,432,7,1,September,2025,9/30/2024,77%
3019,432,8,2,October,2025,10/30/2024,88%
3020,432,6,3,November,2025,11/30/2024,94%
3021,432,7,4,January,2025,1/30/2025,91%
3022,432,6,5,February,2025,2/28/2025,92%
3023,432,4,6,March,2025,3/30/2025,76%
3024,432,5,7,April,2025,4/30/2025,78%
3025,433,8,1,September,2025,9/30/2024,86%
3026,433,3,2,October,2025,10/30/2024,91%
3027,433,4,3,November,2025,11/30/2024,78%
3028,433,2,4,January,2025,1/30/2025,77%
3029,433,4,5,February,2025,2/28/2025,82%
3030,433,5,6,March,2025,3/30/2025,85%
3031,433,5,7,April,2025,4/30/2025,78%
3032,434,3,1,September,2025,9/30/2024,81%
3033,434,5,2,October,2025,10/30/2024,85%
3034,434,5,3,November,2025,11/30/2024,80%
3035,434,8,4,January,2025,1/30/2025,76%
3036,434,2,5,February,2025,2/28/2025,86%
3037,434,6,6,March,2025,3/30/2025,83%
3038,434,4,7,April,2025,4/30/2025,80%
3039,435,6,1,September,2025,9/30/2024,84%
3040,435,2,2,October,2025,10/30/2024,92%
3041,435,3,3,November,2025,11/30/2024,93%
3042,435,2,4,January,2025,1/30/2025,77%
3043,435,8,5,February,2025,2/28/2025,94%
3044,435,7,6,March,2025,3/30/2025,78%
3045,435,6,7,April,2025,4/30/2025,76%
3046,436,1,1,September,2025,9/30/2024,81%
3047,436,2,2,October,2025,10/30/2024,79%
3048,436,9,3,November,2025,11/30/2024,86%
3049,436,3,4,January,2025,1/30/2025,89%
3050,436,6,5,February,2025,2/28/2025,92%
3051,436,5,6,March,2025,3/30/2025,82%
3052,436,3,7,April,2025,4/30/2025,94%
3053,437,9,1,September,2025,9/30/2024,83%
3054,437,1,2,October,2025,10/30/2024,92%
3055,437,3,3,November,2025,11/30/2024,79%
3056,437,4,4,January,2025,1/30/2025,87%
3057,437,1,5,February,2025,2/28/2025,86%
3058,437,4,6,March,2025,3/30/2025,95%
3059,437,1,7,April,2025,4/30/2025,87%
3060,438,8,1,September,2025,9/30/2024,83%
3061,438,5,2,October,2025,10/30/2024,87%
3062,438,7,3,November,2025,11/30/2024,82%
3063,438,6,4,January,2025,1/30/2025,80%
3064,438,3,5,February,2025,2/28/2025,93%
3065,438,5,6,March,2025,3/30/2025,88%
3066,438,9,7,April,2025,4/30/2025,85%
3067,439,6,1,September,2025,9/30/2024,82%
3068,439,7,2,October,2025,10/30/2024,91%
3069,439,2,3,November,2025,11/30/2024,80%
3070,439,3,4,January,2025,1/30/2025,85%
3071,439,2,5,February,2025,2/28/2025,91%
3072,439,9,6,March,2025,3/30/2025,89%
3073,439,3,7,April,2025,4/30/2025,80%
3074,440,8,1,September,2025,9/30/2024,84%
3075,440,5,2,October,2025,10/30/2024,83%
3076,440,2,3,November,2025,11/30/2024,90%
3077,440,2,4,January,2025,1/30/2025,84%
3078,440,2,5,February,2025,2/28/2025,80%
3079,440,3,6,March,2025,3/30/2025,92%
3080,440,7,7,April,2025,4/30/2025,85%
3081,441,5,1,September,2025,9/30/2024,79%
3082,441,6,2,October,2025,10/30/2024,93%
3083,441,1,3,November,2025,11/30/2024,79%
3084,441,8,4,January,2025,1/30/2025,92%
3085,441,8,5,February,2025,2/28/2025,90%
3086,441,5,6,March,2025,3/30/2025,92%
3087,441,2,7,April,2025,4/30/2025,76%
3088,442,3,1,September,2025,9/30/2024,79%
3089,442,8,2,October,2025,10/30/2024,89%
3090,442,8,3,November,2025,11/30/2024,94%
3091,442,4,4,January,2025,1/30/2025,86%
3092,442,3,5,February,2025,2/28/2025,84%
3093,442,6,6,March,2025,3/30/2025,91%
3094,442,4,7,April,2025,4/30/2025,83%
3095,443,2,1,September,2025,9/30/2024,93%
3096,443,5,2,October,2025,10/30/2024,89%
3097,443,5,3,November,2025,11/30/2024,86%
3098,443,2,4,January,2025,1/30/2025,81%
3099,443,9,5,February,2025,2/28/2025,81%
3100,443,2,6,March,2025,3/30/2025,76%
3101,443,7,7,April,2025,4/30/2025,91%
3102,444,6,1,September,2025,9/30/2024,88%
3103,444,8,2,October,2025,10/30/2024,90%
3104,444,8,3,November,2025,11/30/2024,79%
3105,444,5,4,January,2025,1/30/2025,90%
3106,444,8,5,February,2025,2/28/2025,77%
3107,444,9,6,March,2025,3/30/2025,82%
3108,444,8,7,April,2025,4/30/2025,93%
3109,445,4,1,September,2025,9/30/2024,79%
3110,445,1,2,October,2025,10/30/2024,78%
3111,445,8,3,November,2025,11/30/2024,95%
3112,445,7,4,January,2025,1/30/2025,94%
3113,445,2,5,February,2025,2/28/2025,78%
3114,445,6,6,March,2025,3/30/2025,89%
3115,445,8,7,April,2025,4/30/2025,87%
3116,446,8,1,September,2025,9/30/2024,78%
3117,446,5,2,October,2025,10/30/2024,81%
3118,446,3,3,November,2025,11/30/2024,80%
3119,446,5,4,January,2025,1/30/2025,79%
3120,446,8,5,February,2025,2/28/2025,79%
3121,446,9,6,March,2025,3/30/2025,90%
3122,446,7,7,April,2025,4/30/2025,89%
3123,447,4,1,September,2025,9/30/2024,78%
3124,447,9,2,October,2025,10/30/2024,87%
3125,447,7,3,November,2025,11/30/2024,82%
3126,447,6,4,January,2025,1/30/2025,83%
3127,447,7,5,February,2025,2/28/2025,83%
3128,447,9,6,March,2025,3/30/2025,87%
3129,447,5,7,April,2025,4/30/2025,89%
3130,448,3,1,September,2025,9/30/2024,84%
3131,448,8,2,October,2025,10/30/2024,84%
3132,448,3,3,November,2025,11/30/2024,77%
3133,448,9,4,January,2025,1/30/2025,95%
3134,448,5,5,February,2025,2/28/2025,86%
3135,448,8,6,March,2025,3/30/2025,89%
3136,448,4,7,April,2025,4/30/2025,78%
3137,449,3,1,September,2025,9/30/2024,76%
3138,449,2,2,October,2025,10/30/2024,75%
3139,449,1,3,November,2025,11/30/2024,82%
3140,449,1,4,January,2025,1/30/2025,76%
3141,449,7,5,February,2025,2/28/2025,80%
3142,449,6,6,March,2025,3/30/2025,78%
3143,449,9,7,April,2025,4/30/2025,94%
3144,450,5,1,September,2025,9/30/2024,87%
3145,450,4,2,October,2025,10/30/2024,94%
3146,450,2,3,November,2025,11/30/2024,77%
3147,450,2,4,January,2025,1/30/2025,83%
3148,450,6,5,February,2025,2/28/2025,86%
3149,450,9,6,March,2025,3/30/2025,91%
3150,450,3,7,April,2025,4/30/2025,95%
3151,451,6,1,September,2025,9/30/2024,85%
3152,451,2,2,October,2025,10/30/2024,82%
3153,451,6,3,November,2025,11/30/2024,89%
3154,451,9,4,January,2025,1/30/2025,94%
3155,451,1,5,February,2025,2/28/2025,81%
3156,451,1,6,March,2025,3/30/2025,92%
3157,451,4,7,April,2025,4/30/2025,79%
3158,452,3,1,September,2025,9/30/2024,94%
3159,452,5,2,October,2025,10/30/2024,90%
3160,452,5,3,November,2025,11/30/2024,94%
3161,452,3,4,January,2025,1/30/2025,86%
3162,452,2,5,February,2025,2/28/2025,90%
3163,452,9,6,March,2025,3/30/2025,89%
3164,452,2,7,April,2025,4/30/2025,88%
3165,453,7,1,September,2025,9/30/2024,82%
3166,453,9,2,October,2025,10/30/2024,86%
3167,453,7,3,November,2025,11/30/2024,77%
3168,453,4,4,January,2025,1/30/2025,75%
3169,453,1,5,February,2025,2/28/2025,91%
3170,453,5,6,March,2025,3/30/2025,89%
3171,453,2,7,April,2025,4/30/2025,89%
3172,454,7,1,September,2025,9/30/2024,92%
3173,454,4,2,October,2025,10/30/2024,82%
3174,454,8,3,November,2025,11/30/2024,79%
3175,454,8,4,January,2025,1/30/2025,80%
3176,454,7,5,February,2025,2/28/2025,81%
3177,454,4,6,March,2025,3/30/2025,92%
3178,454,8,7,April,2025,4/30/2025,82%
3179,455,9,1,September,2025,9/30/2024,81%
3180,455,2,2,October,2025,10/30/2024,81%
3181,455,6,3,November,2025,11/30/2024,79%
3182,455,1,4,January,2025,1/30/2025,84%
3183,455,6,5,February,2025,2/28/2025,94%
3184,455,1,6,March,2025,3/30/2025,75%
3185,455,8,7,April,2025,4/30/2025,82%
3186,456,8,1,September,2025,9/30/2024,79%
3187,456,1,2,October,2025,10/30/2024,90%
3188,456,5,3,November,2025,11/30/2024,82%
3189,456,9,4,January,2025,1/30/2025,80%
3190,456,2,5,February,2025,2/28/2025,92%
3191,456,1,6,March,2025,3/30/2025,79%
3192,456,6,7,April,2025,4/30/2025,88%
3193,457,6,1,September,2025,9/30/2024,80%
3194,457,8,2,October,2025,10/30/2024,86%
3195,457,4,3,November,2025,11/30/2024,83%
3196,457,9,4,January,2025,1/30/2025,95%
3197,457,5,5,February,2025,2/28/2025,75%
3198,457,6,6,March,2025,3/30/2025,95%
3199,457,5,7,April,2025,4/30/2025,82%
3200,458,1,1,September,2025,9/30/2024,88%
3201,458,6,2,October,2025,10/30/2024,89%
3202,458,5,3,November,2025,11/30/2024,81%
3203,458,3,4,January,2025,1/30/2025,84%
3204,458,1,5,February,2025,2/28/2025,77%
3205,458,4,6,March,2025,3/30/2025,83%
3206,458,2,7,April,2025,4/30/2025,79%
3207,459,8,1,September,2025,9/30/2024,89%
3208,459,9,2,October,2025,10/30/2024,94%
3209,459,8,3,November,2025,11/30/2024,88%
3210,459,3,4,January,2025,1/30/2025,95%
3211,459,1,5,February,2025,2/28/2025,94%
3212,459,6,6,March,2025,3/30/2025,76%
3213,459,9,7,April,2025,4/30/2025,76%
3214,460,1,1,September,2025,9/30/2024,92%
3215,460,4,2,October,2025,10/30/2024,93%
3216,460,8,3,November,2025,11/30/2024,76%
3217,460,7,4,January,2025,1/30/2025,86%
3218,460,3,5,February,2025,2/28/2025,90%
3219,460,7,6,March,2025,3/30/2025,91%
3220,460,9,7,April,2025,4/30/2025,95%
3221,461,3,1,September,2025,9/30/2024,78%
3222,461,3,2,October,2025,10/30/2024,92%
3223,461,2,3,November,2025,11/30/2024,76%
3224,461,6,4,January,2025,1/30/2025,89%
3225,461,1,5,February,2025,2/28/2025,90%
3226,461,4,6,March,2025,3/30/2025,75%
3227,461,1,7,April,2025,4/30/2025,90%
3228,462,8,1,September,2025,9/30/2024,89%
3229,462,1,2,October,2025,10/30/2024,80%
3230,462,8,3,November,2025,11/30/2024,87%
3231,462,6,4,January,2025,1/30/2025,93%
3232,462,4,5,February,2025,2/28/2025,80%
3233,462,4,6,March,2025,3/30/2025,87%
3234,462,6,7,April,2025,4/30/2025,86%
3235,463,1,1,September,2025,9/30/2024,82%
3236,463,8,2,October,2025,10/30/2024,80%
3237,463,9,3,November,2025,11/30/2024,89%
3238,463,7,4,January,2025,1/30/2025,83%
3239,463,5,5,February,2025,2/28/2025,86%
3240,463,1,6,March,2025,3/30/2025,95%
3241,463,4,7,April,2025,4/30/2025,91%
3242,464,9,1,September,2025,9/30/2024,87%
3243,464,4,2,October,2025,10/30/2024,87%
3244,464,2,3,November,2025,11/30/2024,83%
3245,464,4,4,January,2025,1/30/2025,82%
3246,464,2,5,February,2025,2/28/2025,95%
3247,464,4,6,March,2025,3/30/2025,87%
3248,464,8,7,April,2025,4/30/2025,75%
3249,465,1,1,September,2025,9/30/2024,80%
3250,465,6,2,October,2025,10/30/2024,91%
3251,465,7,3,November,2025,11/30/2024,85%
3252,465,8,4,January,2025,1/30/2025,81%
3253,465,3,5,February,2025,2/28/2025,85%
3254,465,7,6,March,2025,3/30/2025,87%
3255,465,3,7,April,2025,4/30/2025,92%
3256,466,8,1,September,2025,9/30/2024,91%
3257,466,9,2,October,2025,10/30/2024,81%
3258,466,6,3,November,2025,11/30/2024,75%
3259,466,8,4,January,2025,1/30/2025,92%
3260,466,5,5,February,2025,2/28/2025,84%
3261,466,2,6,March,2025,3/30/2025,90%
3262,466,3,7,April,2025,4/30/2025,90%
3263,467,9,1,September,2025,9/30/2024,83%
3264,467,2,2,October,2025,10/30/2024,86%
3265,467,2,3,November,2025,11/30/2024,89%
3266,467,6,4,January,2025,1/30/2025,82%
3267,467,3,5,February,2025,2/28/2025,78%
3268,467,2,6,March,2025,3/30/2025,87%
3269,467,4,7,April,2025,4/30/2025,75%
3270,468,8,1,September,2025,9/30/2024,86%
3271,468,9,2,October,2025,10/30/2024,77%
3272,468,6,3,November,2025,11/30/2024,89%
3273,468,5,4,January,2025,1/30/2025,85%
3274,468,8,5,February,2025,2/28/2025,85%
3275,468,1,6,March,2025,3/30/2025,95%
3276,468,3,7,April,2025,4/30/2025,82%
3277,469,2,1,September,2025,9/30/2024,89%
3278,469,4,2,October,2025,10/30/2024,81%
3279,469,2,3,November,2025,11/30/2024,81%
3280,469,2,4,January,2025,1/30/2025,90%
3281,469,5,5,February,2025,2/28/2025,88%
3282,469,6,6,March,2025,3/30/2025,76%
3283,469,3,7,April,2025,4/30/2025,82%
3284,470,6,1,September,2025,9/30/2024,84%
3285,470,1,2,October,2025,10/30/2024,80%
3286,470,7,3,November,2025,11/30/2024,90%
3287,470,7,4,January,2025,1/30/2025,93%
3288,470,7,5,February,2025,2/28/2025,83%
3289,470,2,6,March,2025,3/30/2025,80%
3290,470,5,7,April,2025,4/30/2025,77%
3291,471,6,1,September,2025,9/30/2024,82%
3292,471,1,2,October,2025,10/30/2024,87%
3293,471,2,3,November,2025,11/30/2024,90%
3294,471,9,4,January,2025,1/30/2025,92%
3295,471,7,5,February,2025,2/28/2025,93%
3296,471,5,6,March,2025,3/30/2025,89%
3297,471,8,7,April,2025,4/30/2025,81%
3298,472,9,1,September,2025,9/30/2024,78%
3299,472,2,2,October,2025,10/30/2024,86%
3300,472,4,3,November,2025,11/30/2024,84%
3301,472,8,4,January,2025,1/30/2025,84%
3302,472,9,5,February,2025,2/28/2025,77%
3303,472,4,6,March,2025,3/30/2025,88%
3304,472,4,7,April,2025,4/30/2025,83%
3305,473,6,1,September,2025,9/30/2024,82%
3306,473,3,2,October,2025,10/30/2024,89%
3307,473,6,3,November,2025,11/30/2024,95%
3308,473,1,4,January,2025,1/30/2025,79%
3309,473,9,5,February,2025,2/28/2025,78%
3310,473,9,6,March,2025,3/30/2025,80%
3311,473,1,7,April,2025,4/30/2025,79%
3312,474,3,1,September,2025,9/30/2024,79%
3313,474,9,2,October,2025,10/30/2024,79%
3314,474,5,3,November,2025,11/30/2024,75%
3315,474,8,4,January,2025,1/30/2025,83%
3316,474,5,5,February,2025,2/28/2025,84%
3317,474,3,6,March,2025,3/30/2025,89%
3318,474,9,7,April,2025,4/30/2025,76%
3319,475,5,1,September,2025,9/30/2024,80%
3320,475,4,2,October,2025,10/30/2024,89%
3321,475,8,3,November,2025,11/30/2024,94%
3322,475,9,4,January,2025,1/30/2025,92%
3323,475,4,5,February,2025,2/28/2025,91%
3324,475,3,6,March,2025,3/30/2025,85%
3325,475,3,7,April,2025,4/30/2025,83%
3326,476,4,1,September,2025,9/30/2024,80%
3327,476,1,2,October,2025,10/30/2024,84%
3328,476,2,3,November,2025,11/30/2024,91%
3329,476,9,4,January,2025,1/30/2025,79%
3330,476,6,5,February,2025,2/28/2025,75%
3331,476,6,6,March,2025,3/30/2025,78%
3332,476,3,7,April,2025,4/30/2025,82%
3333,477,8,1,September,2025,9/30/2024,84%
3334,477,1,2,October,2025,10/30/2024,78%
3335,477,3,3,November,2025,11/30/2024,85%
3336,477,3,4,January,2025,1/30/2025,88%
3337,477,1,5,February,2025,2/28/2025,90%
3338,477,5,6,March,2025,3/30/2025,77%
3339,477,5,7,April,2025,4/30/2025,77%
3340,478,7,1,September,2025,9/30/2024,87%
3341,478,5,2,October,2025,10/30/2024,76%
3342,478,7,3,November,2025,11/30/2024,85%
3343,478,5,4,January,2025,1/30/2025,83%
3344,478,3,5,February,2025,2/28/2025,76%
3345,478,9,6,March,2025,3/30/2025,84%
3346,478,4,7,April,2025,4/30/2025,80%
3347,479,3,1,September,2025,9/30/2024,89%
3348,479,2,2,October,2025,10/30/2024,82%
3349,479,4,3,November,2025,11/30/2024,82%
3350,479,4,4,January,2025,1/30/2025,75%
3351,479,6,5,February,2025,2/28/2025,79%
3352,479,3,6,March,2025,3/30/2025,79%
3353,479,5,7,April,2025,4/30/2025,90%
3354,480,6,1,September,2025,9/30/2024,86%
3355,480,8,2,October,2025,10/30/2024,84%
3356,480,1,3,November,2025,11/30/2024,75%
3357,480,2,4,January,2025,1/30/2025,90%
3358,480,6,5,February,2025,2/28/2025,86%
3359,480,3,6,March,2025,3/30/2025,83%
3360,480,2,7,April,2025,4/30/2025,77%
3361,481,3,1,September,2025,9/30/2024,91%
3362,481,2,2,October,2025,10/30/2024,93%
3363,481,1,3,November,2025,11/30/2024,78%
3364,481,3,4,January,2025,1/30/2025,82%
3365,481,1,5,February,2025,2/28/2025,87%
3366,481,7,6,March,2025,3/30/2025,85%
3367,481,9,7,April,2025,4/30/2025,84%
3368,482,9,1,September,2025,9/30/2024,93%
3369,482,4,2,October,2025,10/30/2024,94%
3370,482,6,3,November,2025,11/30/2024,82%
3371,482,2,4,January,2025,1/30/2025,77%
3372,482,1,5,February,2025,2/28/2025,75%
3373,482,4,6,March,2025,3/30/2025,87%
3374,482,8,7,April,2025,4/30/2025,75%
3375,483,3,1,September,2025,9/30/2024,86%
3376,483,3,2,October,2025,10/30/2024,95%
3377,483,4,3,November,2025,11/30/2024,89%
3378,483,5,4,January,2025,1/30/2025,76%
3379,483,5,5,February,2025,2/28/2025,86%
3380,483,8,6,March,2025,3/30/2025,90%
3381,483,6,7,April,2025,4/30/2025,82%
3382,484,3,1,September,2025,9/30/2024,77%
3383,484,8,2,October,2025,10/30/2024,91%
3384,484,8,3,November,2025,11/30/2024,87%
3385,484,2,4,January,2025,1/30/2025,79%
3386,484,4,5,February,2025,2/28/2025,95%
3387,484,6,6,March,2025,3/30/2025,94%
3388,484,6,7,April,2025,4/30/2025,91%
3389,485,9,1,September,2025,9/30/2024,80%
3390,485,7,2,October,2025,10/30/2024,94%
3391,485,3,3,November,2025,11/30/2024,85%
3392,485,3,4,January,2025,1/30/2025,79%
3393,485,2,5,February,2025,2/28/2025,95%
3394,485,2,6,March,2025,3/30/2025,93%
3395,485,5,7,April,2025,4/30/2025,90%
3396,486,9,1,September,2025,9/30/2024,93%
3397,486,9,2,October,2025,10/30/2024,77%
3398,486,5,3,November,2025,11/30/2024,92%
3399,486,3,4,January,2025,1/30/2025,75%
3400,486,4,5,February,2025,2/28/2025,81%
3401,486,9,6,March,2025,3/30/2025,92%
3402,486,7,7,April,2025,4/30/2025,86%
3403,487,2,1,September,2025,9/30/2024,91%
3404,487,9,2,October,2025,10/30/2024,93%
3405,487,3,3,November,2025,11/30/2024,87%
3406,487,1,4,January,2025,1/30/2025,91%
3407,487,7,5,February,2025,2/28/2025,95%
3408,487,9,6,March,2025,3/30/2025,93%
3409,487,2,7,April,2025,4/30/2025,91%
3410,488,9,1,September,2025,9/30/2024,78%
3411,488,5,2,October,2025,10/30/2024,89%
3412,488,7,3,November,2025,11/30/2024,82%
3413,488,2,4,January,2025,1/30/2025,86%
3414,488,7,5,February,2025,2/28/2025,75%
3415,488,1,6,March,2025,3/30/2025,80%
3416,488,4,7,April,2025,4/30/2025,88%
3417,489,6,1,September,2025,9/30/2024,90%
3418,489,2,2,October,2025,10/30/2024,93%
3419,489,1,3,November,2025,11/30/2024,80%
3420,489,5,4,January,2025,1/30/2025,82%
3421,489,3,5,February,2025,2/28/2025,77%
3422,489,5,6,March,2025,3/30/2025,93%
3423,489,6,7,April,2025,4/30/2025,79%
3424,490,6,1,September,2025,9/30/2024,78%
3425,490,7,2,October,2025,10/30/2024,81%
3426,490,8,3,November,2025,11/30/2024,95%
3427,490,2,4,January,2025,1/30/2025,78%
3428,490,4,5,February,2025,2/28/2025,91%
3429,490,5,6,March,2025,3/30/2025,90%
3430,490,1,7,April,2025,4/30/2025,78%
3431,491,5,1,September,2025,9/30/2024,84%
3432,491,4,2,October,2025,10/30/2024,94%
3433,491,7,3,November,2025,11/30/2024,85%
3434,491,8,4,January,2025,1/30/2025,81%
3435,491,5,5,February,2025,2/28/2025,89%
3436,491,6,6,March,2025,3/30/2025,76%
3437,491,9,7,April,2025,4/30/2025,86%
3438,492,4,1,September,2025,9/30/2024,89%
3439,492,8,2,October,2025,10/30/2024,89%
3440,492,8,3,November,2025,11/30/2024,88%
3441,492,9,4,January,2025,1/30/2025,94%
3442,492,2,5,February,2025,2/28/2025,94%
3443,492,4,6,March,2025,3/30/2025,89%
3444,492,2,7,April,2025,4/30/2025,88%
3445,493,7,1,September,2025,9/30/2024,95%
3446,493,8,2,October,2025,10/30/2024,91%
3447,493,7,3,November,2025,11/30/2024,84%
3448,493,4,4,January,2025,1/30/2025,89%
3449,493,3,5,February,2025,2/28/2025,95%
3450,493,4,6,March,2025,3/30/2025,94%
3451,493,8,7,April,2025,4/30/2025,92%
3452,494,4,1,September,2025,9/30/2024,75%
3453,494,4,2,October,2025,10/30/2024,88%
3454,494,5,3,November,2025,11/30/2024,81%
3455,494,6,4,January,2025,1/30/2025,86%
3456,494,5,5,February,2025,2/28/2025,83%
3457,494,9,6,March,2025,3/30/2025,81%
3458,494,9,7,April,2025,4/30/2025,84%
3459,495,4,1,September,2025,9/30/2024,93%
3460,495,3,2,October,2025,10/30/2024,92%
3461,495,9,3,November,2025,11/30/2024,93%
3462,495,1,4,January,2025,1/30/2025,75%
3463,495,9,5,February,2025,2/28/2025,81%
3464,495,3,6,March,2025,3/30/2025,84%
3465,495,5,7,April,2025,4/30/2025,88%
3466,496,1,1,September,2025,9/30/2024,86%
3467,496,5,2,October,2025,10/30/2024,95%
3468,496,7,3,November,2025,11/30/2024,82%
3469,496,3,4,January,2025,1/30/2025,91%
3470,496,4,5,February,2025,2/28/2025,92%
3471,496,1,6,March,2025,3/30/2025,93%
3472,496,5,7,April,2025,4/30/2025,93%
3473,497,6,1,September,2025,9/30/2024,91%
3474,497,6,2,October,2025,10/30/2024,90%
3475,497,4,3,November,2025,11/30/2024,93%
3476,497,6,4,January,2025,1/30/2025,80%
3477,497,9,5,February,2025,2/28/2025,90%
3478,497,5,6,March,2025,3/30/2025,88%
3479,497,4,7,April,2025,4/30/2025,85%
3480,498,2,1,September,2025,9/30/2024,90%
3481,498,3,2,October,2025,10/30/2024,93%
3482,498,4,3,November,2025,11/30/2024,95%
3483,498,4,4,January,2025,1/30/2025,85%
3484,498,5,5,February,2025,2/28/2025,92%
3485,498,7,6,March,2025,3/30/2025,89%
3486,498,2,7,April,2025,4/30/2025,87%
3487,499,5,1,September,2025,9/30/2024,77%
3488,499,4,2,October,2025,10/30/2024,92%
3489,499,1,3,November,2025,11/30/2024,89%
3490,499,2,4,January,2025,1/30/2025,86%
3491,499,5,5,February,2025,2/28/2025,84%
3492,499,5,6,March,2025,3/30/2025,81%
3493,499,8,7,April,2025,4/30/2025,90%
3494,500,4,1,September,2025,9/30/2024,75%
3495,500,5,2,October,2025,10/30/2024,86%
3496,500,4,3,November,2025,11/30/2024,94%
3497,500,8,4,January,2025,1/30/2025,92%
3498,500,2,5,February,2025,2/28/2025,82%
3499,500,9,6,March,2025,3/30/2025,78%
3500,500,5,7,April,2025,4/30/2025,78%
3501,1,8,8,May,2025,2025-05-30 00:00:00,95%
3502,2,8,8,May,2025,2025-05-30 00:00:00,60%
3503,3,4,8,May,2025,2025-05-30 00:00:00,95%
3504,4,6,8,May,2025,2025-05-30 00:00:00,60%
3505,5,3,8,May,2025,2025-05-30 00:00:00,95%
3506,6,7,8,May,2025,2025-05-30 00:00:00,95%
3507,7,1,8,May,2025,2025-05-30 00:00:00,60%
3508,8,9,8,May,2025,2025-05-30 00:00:00,95%
3509,9,8,8,May,2025,2025-05-30 00:00:00,95%
3510,10,9,8,May,2025,2025-05-30 00:00:00,60%
3511,11,6,8,May,2025,2025-05-30 00:00:00,95%
3512,12,2,8,May,2025,2025-05-30 00:00:00,95%
3513,13,5,8,May,2025,2025-05-30 00:00:00,95%
3514,14,8,8,May,2025,2025-05-30 00:00:00,95%
3515,15,6,8,May,2025,2025-05-30 00:00:00,95%
3516,16,2,8,May,2025,2025-05-30 00:00:00,95%
3517,17,3,8,May,2025,2025-05-30 00:00:00,95%
3518,18,2,8,May,2025,2025-05-30 00:00:00,60%
3519,19,7,8,May,2025,2025-05-30 00:00:00,60%
3520,20,4,8,May,2025,2025-05-30 00:00:00,95%
3521,21,2,8,May,2025,2025-05-30 00:00:00,95%
3522,22,7,8,May,2025,2025-05-30 00:00:00,95%
